id,published,name,gh_owner,gh_repo,purl,severity,categories,introduced_version,patched_version,dependents
RUSTSEC-2020-0021,2020-05-11T12:00:00Z,rio,spacejam,rio,pkg:cargo/rio,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'memory-exposure']",0.0.0-0,,"{'sludge': {'downloads': 273, 'github_url': 'https://github.com/spacejam', 'version': '0.0.0'}, 'xxv': {'downloads': 508, 'github_url': 'https://github.com/chrisvest', 'version': '0.1.2'}, 'haneru': {'downloads': 202, 'github_url': 'https://github.com/hatoo', 'version': '0.0.0'}, 'sled': {'downloads': 2259129, 'github_url': 'https://github.com/spacejam', 'version': '0.34.7'}, 'vsdbsled': {'downloads': 7793, 'github_url': 'https://github.com/ccmlm', 'version': '0.34.7-p1'}, 'pearl': {'downloads': 139, 'github_url': 'https://github.com/idruzhitskiy', 'version': '0.20.0'}}"
RUSTSEC-2018-0017,2018-02-13T12:00:00Z,tempdir,rust-lang-deprecated,tempdir,pkg:cargo/tempdir,[],[],0.0.0-0,,"{'unix_socket': {'downloads': 2205279, 'github_url': ''}, 'fs2': {'downloads': 18949524, 'github_url': ''}, 'memmap': {'downloads': 10064956, 'github_url': ''}, 'gcc': {'downloads': 8824888, 'github_url': ''}, 'mio-uds': {'downloads': 11541500, 'github_url': 'https://github.com/pfmooney', 'version': '0.6.8'}, 'globwalk': {'downloads': 10590187, 'github_url': 'https://github.com/Gilnaa', 'version': '0.8.1'}, 'vcpkg': {'downloads': 35195466, 'github_url': 'https://github.com/waych', 'version': '0.2.15'}, 'glob': {'downloads': 27982336, 'github_url': 'https://github.com/rust-lang-owner', 'version': '0.3.1'}, 'fs4': {'downloads': 59846, 'github_url': 'https://github.com/al8n', 'version': '0.7.0'}, 'sqlx': {'downloads': 61138, 'github_url': 'https://github.com/abonander', 'version': '0.7.3'}}"
RUSTSEC-2021-0085,2021-01-03T12:00:00Z,binjs_io,binast,binjs-ref,pkg:cargo/binjs_io,[],['memory-exposure'],0.0.0-0,,"{'binjs_es6': {'downloads': 438, 'github_url': ''}}"
RUSTSEC-2018-0016,2018-06-30T12:00:00Z,quickersort,notriddle,quickersort,pkg:cargo/quickersort,[],[],0.0.0-0,3.0.2-0,"{'systemd-manager': {'downloads': 2245, 'github_url': ''}, 'pcp': {'downloads': 1035, 'github_url': ''}, 'arthas': {'downloads': 807, 'github_url': ''}, 'ustat': {'downloads': 198, 'github_url': 'https://github.com/DavidMChan', 'version': '0.2.2'}}"
RUSTSEC-2021-0084,2021-01-03T12:00:00Z,bronzedb-protocol,Hexilee,BronzeDB,pkg:cargo/bronzedb-protocol,[],['memory-exposure'],0.0.0-0,,"{'bronzedb-client': {'downloads': 917, 'github_url': 'https://github.com/Hexilee', 'version': '0.1.1'}, 'bronzedb-server': {'downloads': 1377, 'github_url': 'https://github.com/Hexilee', 'version': '0.1.0'}, 'bronzedb': {'downloads': 422, 'github_url': 'https://github.com/Hexilee', 'version': '0.1.0'}}"
RUSTSEC-2020-0165,2020-07-04T12:00:00Z,mozjpeg,ImageOptim,mozjpeg-rust,kornelski,rust-rgb,pkg:cargo/mozjpeg,[],['memory-corruption'],0.0.0-0,0.8.19,"{'libheif': {'downloads': 527, 'github_url': ''}, 'r-u-still-there': {'downloads': 213, 'github_url': 'https://github.com/paxswill', 'version': '0.3.0'}, 'awmpde_structs': {'downloads': 542, 'github_url': 'https://github.com/i1i1', 'version': '0.7.1'}, 'post_maker': {'downloads': 98, 'github_url': 'https://github.com/PiyushXCoder', 'version': '0.6.3'}, 'image_compressor': {'downloads': 1004, 'github_url': 'https://github.com/altair823', 'version': '1.3.0'}, 'nokhwa-core': {'downloads': 4562, 'github_url': 'https://github.com/l1npengtul', 'version': '0.1.2'}, 'hdrfix': {'downloads': 129, 'github_url': 'https://github.com/brion', 'version': '1.0.5'}, 'rimage': {'downloads': 109, 'github_url': 'https://github.com/SalOne22', 'version': '0.9.1'}, 'load_image': {'downloads': 1548, 'github_url': 'https://github.com/kornelski', 'version': '3.1.4'}}"
RUSTSEC-2017-0004,2017-05-03T12:00:00Z,base64,alicemaz,rust-base64,pkg:cargo/base64,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],0.0.0-0,0.5.2,"{'base64ct': {'downloads': 12401750, 'github_url': 'https://github.com/tarcieri', 'version': '1.6.0'}, 'pem': {'downloads': 758972, 'github_url': 'https://github.com/jcreekmore', 'version': '3.0.2'}, 'tonic': {'downloads': 892355, 'github_url': 'https://github.com/LucioFranco', 'version': '0.10.2'}, 'reqwest': {'downloads': 3450622, 'github_url': 'https://github.com/seanmonstar', 'version': '0.11.22'}, 'webpki': {'downloads': 1089752, 'github_url': 'https://github.com/briansmith', 'version': '0.22.4'}, 'cookie': {'downloads': 90763, 'github_url': 'https://github.com/SergioBenitez', 'version': '0.18.0'}, 'serde_with': {'downloads': 743377, 'github_url': 'https://github.com/jonasbb', 'version': '3.4.0'}, 'axum': {'downloads': 17153, 'github_url': 'https://github.com/davidpdrsn', 'version': '0.7.1'}, 'rustls-pemfile': {'downloads': 2583, 'github_url': 'https://github.com/ctz', 'version': '2.0.0'}, 'rustls': {'downloads': 284, 'github_url': 'https://github.com/ctz', 'version': '0.22.0'}}"
RUSTSEC-2020-0020,2020-04-18T12:00:00Z,stb_truetype,,,pkg:cargo/stb_truetype,[],[],0.0.0-0,,"{'fae': {'downloads': 897, 'github_url': 'https://github.com/neonmoe', 'version': '0.6.0'}, 'azul-widgets': {'downloads': 372, 'github_url': 'https://github.com/fschutt', 'version': '0.0.2'}}"
RUSTSEC-2022-0069,2022-11-30T12:00:00Z,hyper-staticfile,stephank,hyper-staticfile,pkg:cargo/hyper-staticfile,[],['file-disclosure'],0.10.0-0,0.10.0-alpha.2,"{'loalang': {'downloads': 267, 'github_url': 'https://github.com/emilniklas', 'version': '0.1.20'}, 'reign_router': {'downloads': 267, 'github_url': 'https://github.com/pksunkara', 'version': '0.2.1'}, 'niko-cli': {'downloads': 246, 'github_url': 'https://github.com/Vengarioth', 'version': '0.1.8'}, 'hyperbole': {'downloads': 246, 'github_url': 'https://github.com/nytopop', 'version': '0.1.2'}, 'dropshot': {'downloads': 11679, 'github_url': 'https://github.com/davepacheco', 'version': '0.9.0'}, 'treemux': {'downloads': 85, 'github_url': 'https://github.com/casualjim', 'version': '0.8.5'}, 'cargo-geng': {'downloads': 57, 'github_url': 'https://github.com/kuviman', 'version': '0.15.0'}, 'portier_broker': {'downloads': 54, 'github_url': 'https://github.com/stephank', 'version': '0.8.4'}, 'rust-quiz': {'downloads': 28, 'github_url': 'https://github.com/dtolnay', 'version': '0.0.6'}, 'cargo-docs': {'downloads': 45, 'github_url': 'https://github.com/btwiuse', 'version': '0.1.27'}}"
RUSTSEC-2022-0086,2022-07-22T12:00:00Z,slack-morphism,abdolence,slack-morphism-rust,pkg:cargo/slack-morphism,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N'}]",[],0.0.0-0,0.41.0,"{'slack-paste': {'downloads': 237, 'github_url': 'https://github.com/briprowe', 'version': '0.1.0'}, 'slack-morphism-hyper': {'downloads': 1288, 'github_url': 'https://github.com/abdolence', 'version': '0.41.0'}, 'graphcast-sdk': {'downloads': 76, 'github_url': 'https://github.com/axiomatic-aardvark', 'version': '0.5.2'}}"
RUSTSEC-2020-0098,2020-12-18T12:00:00Z,rusb,a1ien,rusb,pkg:cargo/rusb,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",0.0.0-0,0.7.0,"{'yubico_manager': {'downloads': 5358, 'github_url': 'https://github.com/wisespace-io', 'version': '0.9.0'}, 'jaylink': {'downloads': 66311, 'github_url': 'https://github.com/jonas-schievink', 'version': '0.3.0'}, 'g13': {'downloads': 8691, 'github_url': 'https://github.com/maxjoehnk', 'version': '0.1.0'}, 'helios-dac': {'downloads': 8693, 'github_url': 'https://github.com/maxjoehnk', 'version': '0.2.0'}, 'trezor-client': {'downloads': 3391, 'github_url': 'https://github.com/prusnak', 'version': '0.1.2'}, 'yubihsm': {'downloads': 44034, 'github_url': 'https://github.com/tony-iqlusion', 'version': '0.42.1'}, 'cameleon-device': {'downloads': 585, 'github_url': 'https://github.com/Y-Nak', 'version': '0.1.12'}, 'probe-rs': {'downloads': 3775, 'github_url': 'https://github.com/Yatekii', 'version': '0.21.1'}, 'usb-device': {'downloads': 1684, 'github_url': 'https://github.com/ryan-summers', 'version': '0.3.1'}, 'hidapi-rusb': {'downloads': 3044, 'github_url': 'https://github.com/joshieDo', 'version': '1.3.3'}}"
RUSTSEC-2020-0132,2020-12-31T12:00:00Z,array-tools,L117,array-tools,pkg:cargo/array-tools,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['memory-corruption'],0.0.0-0,0.3.2,{}
RUSTSEC-2020-0077,2020-12-02T12:00:00Z,memmap,danburkert,memmap-rs,pkg:cargo/memmap,[],[],0.0.0-0,0.7.1-0,"{'wayland-kbd': {'downloads': 161382, 'github_url': ''}, 'wayland-window': {'downloads': 128820, 'github_url': ''}, 'fst': {'downloads': 1368658, 'github_url': 'https://github.com/BurntSushi', 'version': '0.4.7'}, 'segments': {'downloads': 316, 'github_url': 'https://github.com/tekjar', 'version': '0.3.0'}, 'wasmer-runtime-near': {'downloads': 185139, 'github_url': 'https://github.com/matklad', 'version': '0.18.0'}, 'jetscii': {'downloads': 542448, 'github_url': 'https://github.com/shepmaster', 'version': '0.5.3'}, 'piz': {'downloads': 21523, 'github_url': 'https://github.com/mrkline', 'version': '0.5.1'}, 'py-spy': {'downloads': 5613, 'github_url': 'https://github.com/benfred', 'version': '0.3.14'}, 'cxxbridge-macro': {'downloads': 129086, 'github_url': 'https://github.com/dtolnay', 'version': '1.0.110'}, 'remoteprocess': {'downloads': 168, 'github_url': 'https://github.com/benfred', 'version': '0.4.13'}}"
RUSTSEC-2023-0022,2023-03-24T12:00:00Z,openssl,sfackler,rust-openssl,pkg:cargo/openssl,[],['thread-safety'],0.0.0-0,0.10.48,"{'tokio-tls': {'downloads': 7645648, 'github_url': 'https://github.com/LucioFranco', 'version': '0.3.1'}, 'tokio-openssl': {'downloads': 5623499, 'github_url': 'https://github.com/sfackler', 'version': '0.6.3'}, 'sha1_smol': {'downloads': 14441029, 'github_url': 'https://github.com/mitsuhiko', 'version': '1.0.0'}, 'zuse': {'downloads': 412, 'github_url': 'https://github.com/19h', 'version': '0.5.0'}, 'native-tls': {'downloads': 21016337, 'github_url': 'https://github.com/sfackler', 'version': '0.2.11'}, 'tokio-native-tls': {'downloads': 15075655, 'github_url': 'https://github.com/Noah-Kennedy', 'version': '0.3.1'}, 'awc': {'downloads': 132034, 'github_url': 'https://github.com/robjtede', 'version': '3.2.0'}, 'actix-tls': {'downloads': 303329, 'github_url': 'https://github.com/robjtede', 'version': '3.1.1'}, 'rcgen': {'downloads': 185010, 'github_url': 'https://github.com/est31', 'version': '0.11.3'}, 'trust-dns-proto': {'downloads': 169396, 'github_url': 'https://github.com/bluejekyll', 'version': '0.23.2'}}"
RUSTSEC-2022-0090,2022-08-03T12:00:00Z,libsqlite3-sys,,,pkg:cargo/libsqlite3-sys,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]","['denial-of-service', 'code-execution']",0.0.0-0,0.25.1,"{'quaint': {'downloads': 3952, 'github_url': 'https://github.com/pimeys', 'version': '0.1.13'}, 'my-iot': {'downloads': 1261, 'github_url': 'https://github.com/eigenein', 'version': '0.97.0'}, 'zbox': {'downloads': 810, 'github_url': 'https://github.com/burmecia', 'version': '0.9.2'}, 'diesel_cli': {'downloads': 70489, 'github_url': 'https://github.com/weiznich', 'version': '2.1.1'}, 'sn0int': {'downloads': 96, 'github_url': 'https://github.com/kpcyrd', 'version': '0.26.0'}, 'rusqlite': {'downloads': 29435, 'github_url': 'https://github.com/gwenn', 'version': '0.30.0'}, 'diesel': {'downloads': 47802, 'github_url': 'https://github.com/weiznich', 'version': '2.1.4'}, 'sqlx-sqlite': {'downloads': 57476, 'github_url': 'https://github.com/abonander', 'version': '0.7.3'}, 'sqlx': {'downloads': 61138, 'github_url': 'https://github.com/abonander', 'version': '0.7.3'}, 'investments': {'downloads': 36, 'github_url': 'https://github.com/KonishchevDmitry', 'version': '5.6.0'}}"
RUSTSEC-2020-0124,2020-12-08T12:00:00Z,async-coap,google,rust-async-coap,pkg:cargo/async-coap,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",0.0.0-0,,"{'async-coap-tokio': {'downloads': 1517, 'github_url': 'https://github.com/darconeous', 'version': '0.1.0'}}"
RUSTSEC-2023-0034,2023-04-14T12:00:00Z,h2,hyperium,hyper,pkg:cargo/h2,[],['denial-of-service'],0.0.0-0,0.3.17,"{'tower-grpc': {'downloads': 70343, 'github_url': 'https://github.com/LucioFranco', 'version': '0.1.1'}, 'actix-http': {'downloads': 1125111, 'github_url': 'https://github.com/robjtede', 'version': '3.4.0'}, 'awc': {'downloads': 132034, 'github_url': 'https://github.com/robjtede', 'version': '3.2.0'}, 'tonic': {'downloads': 892355, 'github_url': 'https://github.com/LucioFranco', 'version': '0.10.2'}, 'reqwest': {'downloads': 3450622, 'github_url': 'https://github.com/seanmonstar', 'version': '0.11.22'}, 'trust-dns-proto': {'downloads': 169396, 'github_url': 'https://github.com/bluejekyll', 'version': '0.23.2'}, 'trust-dns-server': {'downloads': 9521, 'github_url': 'https://github.com/bluejekyll', 'version': '0.23.2'}, 'hyper': {'downloads': 41757, 'github_url': 'https://github.com/seanmonstar', 'version': '1.0.1'}, 'deno_websocket': {'downloads': 485, 'github_url': 'https://github.com/denobot', 'version': '0.131.0'}, 'aws-smithy-runtime': {'downloads': 606, 'github_url': 'https://github.com/aws-sdk-rust-ci', 'version': '1.0.3'}}"
RUSTSEC-2020-0061,2020-05-03T12:00:00Z,futures-task,rust-lang,futures-rs,pkg:cargo/futures-task,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H'}]",['denial-of-service'],0.0.0-0,0.3.5,"{'tracing-futures': {'downloads': 36486405, 'github_url': 'https://github.com/hawkw', 'version': '0.2.5'}, 'futures-locks': {'downloads': 1012503, 'github_url': 'https://github.com/asomers', 'version': '0.7.1'}, 'strawpoll': {'downloads': 683, 'github_url': 'https://github.com/jonhoo', 'version': '0.2.3'}, 'actix': {'downloads': 214188, 'github_url': 'https://github.com/robjtede', 'version': '0.13.1'}, 'console-subscriber': {'downloads': 237692, 'github_url': 'https://github.com/hawkw', 'version': '0.2.0'}, 'futures-util': {'downloads': 3529118, 'github_url': 'https://github.com/taiki-e', 'version': '0.3.29'}, 'futures-executor': {'downloads': 2841902, 'github_url': 'https://github.com/taiki-e', 'version': '0.3.29'}, 'futures': {'downloads': 2731128, 'github_url': 'https://github.com/taiki-e', 'version': '0.3.29'}, 'futures-test': {'downloads': 21927, 'github_url': 'https://github.com/taiki-e', 'version': '0.3.29'}, 'glib': {'downloads': 34250, 'github_url': 'https://github.com/sdroege', 'version': '0.18.3'}}"
RUSTSEC-2022-0028,2022-05-22T12:00:00Z,neon,neon-bindings,neon,pkg:cargo/neon,[],"['memory-corruption', 'memory-exposure']",0.8.0,0.10.1,"{'neon-serde': {'downloads': 35221, 'github_url': 'https://github.com/GabrielCastro', 'version': '0.4.0'}, 'neon-serde2': {'downloads': 18096, 'github_url': 'https://github.com/poljar', 'version': '0.8.0'}, 'ddc-enhanced-rs': {'downloads': 163, 'github_url': 'https://github.com/ThalusA', 'version': '1.2.7'}, 'neon-serde3': {'downloads': 14879, 'github_url': 'https://github.com/JosephLenton', 'version': '0.10.0'}, 'eternalfest_core': {'downloads': 1406, 'github_url': 'https://github.com/demurgos', 'version': '0.18.2'}, 'etwin_core': {'downloads': 2806, 'github_url': 'https://github.com/demurgos', 'version': '0.12.3'}, 'etwin_dinoparc_store': {'downloads': 735, 'github_url': 'https://github.com/demurgos', 'version': '0.12.3'}, 'etwin_hammerfest_store': {'downloads': 737, 'github_url': 'https://github.com/demurgos', 'version': '0.12.3'}, 'etwin_twinoid_store': {'downloads': 630, 'github_url': 'https://github.com/demurgos', 'version': '0.12.3'}, 'etwin_user_store': {'downloads': 840, 'github_url': 'https://github.com/demurgos', 'version': '0.12.3'}}"
RUSTSEC-2021-0138,2021-10-14T12:00:00Z,mz-avro,MaterializeInc,materialize,pkg:cargo/mz-avro,[],['memory-exposure'],0.0.0-0,0.7.0,{}
RUSTSEC-2021-0092,2021-01-26T12:00:00Z,messagepack-rs,otake84,messagepack-rs,pkg:cargo/messagepack-rs,[],['memory-exposure'],0.0.0-0,,{}
RUSTSEC-2023-0063,2023-09-21T12:00:00Z,quinn-proto,quinn-rs,quinn,pkg:cargo/quinn-proto,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['denial-of-service'],0.10.0-0,0.10.5,"{'quinn-noise': {'downloads': 103, 'github_url': 'https://github.com/dvc94ch', 'version': '0.4.0'}, 'qp2p': {'downloads': 10389, 'github_url': 'https://github.com/MaidSafe-QA', 'version': '0.36.4'}, 'qjsonrpc': {'downloads': 90, 'github_url': 'https://github.com/MaidSafe-QA', 'version': '0.5.0'}, 'quinn_runtime_bevy': {'downloads': 3611, 'github_url': 'https://github.com/zicklag', 'version': '0.2.0'}, 'quinn': {'downloads': 515153, 'github_url': 'https://github.com/djc', 'version': '0.10.2'}, 'fabruic': {'downloads': 655, 'github_url': 'https://github.com/ecton', 'version': '0.1.0'}, 'h3': {'downloads': 5288, 'github_url': 'https://github.com/Ruben2424', 'version': '0.0.3'}, 'h3-quinn': {'downloads': 3398, 'github_url': 'https://github.com/Ruben2424', 'version': '0.0.4'}, 'solana-streamer': {'downloads': 229, 'github_url': 'https://github.com/solana-grimes', 'version': '1.17.7'}, 'solana-quic-client': {'downloads': 222, 'github_url': 'https://github.com/solana-grimes', 'version': '1.17.7'}}"
RUSTSEC-2020-0036,2020-05-02T12:00:00Z,failure,rust-lang-nursery,failure,pkg:cargo/failure,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],0.0.0-0,,"{'assert_cli': {'downloads': 133904, 'github_url': ''}, 'tokio-process': {'downloads': 726014, 'github_url': 'https://github.com/LucioFranco', 'version': '0.2.5'}, 'failure_derive': {'downloads': 17106891, 'github_url': 'https://github.com/davidbarsky', 'version': '0.1.8'}, 'config_struct': {'downloads': 274296, 'github_url': 'https://github.com/mistodon', 'version': '0.5.0'}, 'sentry-failure': {'downloads': 6331, 'github_url': 'https://github.com/getsentry-bot', 'version': '0.21.0'}, 'protoc-grpcio': {'downloads': 242187, 'github_url': 'https://github.com/mtp401', 'version': '3.0.0'}, 'neon': {'downloads': 2091992, 'github_url': 'https://github.com/kjvalencik', 'version': '0.10.1'}, 'elasticsearch': {'downloads': 4452, 'github_url': 'https://github.com/swallez', 'version': '7.17.7-alpha.1'}, 'schnorrkel': {'downloads': 26048, 'github_url': 'https://github.com/burdges', 'version': '0.11.3'}, 'procfs': {'downloads': 164409, 'github_url': 'https://github.com/eminence', 'version': '0.16.0'}}"
RUSTSEC-2021-0143,2021-01-04T12:00:00Z,kamadak-exif,kamadak,exif-rs,pkg:cargo/kamadak-exif,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H'}]",['denial-of-service'],0.5.2,0.5.3,"{'armorlib': {'downloads': 522, 'github_url': ''}, 'psort': {'downloads': 449, 'github_url': ''}, 'emulsion': {'downloads': 313, 'github_url': 'https://github.com/ArturKovacs', 'version': '10.0.0'}, 'menyoki': {'downloads': 274, 'github_url': 'https://github.com/orhun', 'version': '1.7.0'}, 'fselect': {'downloads': 726, 'github_url': 'https://github.com/jhspetersson', 'version': '0.8.4'}, 'iced_graphics': {'downloads': 34792, 'github_url': 'https://github.com/hecrj', 'version': '0.9.0'}, 'sn0int-std': {'downloads': 138, 'github_url': 'https://github.com/kpcyrd', 'version': '0.26.0'}, 'image_sieve': {'downloads': 44, 'github_url': 'https://github.com/Futsch1', 'version': '0.5.15'}, 'oculante': {'downloads': 63, 'github_url': 'https://github.com/woelper', 'version': '0.7.7'}, 'libheif-rs': {'downloads': 33, 'github_url': 'https://github.com/Cykooz', 'version': '1.0.0'}}"
RUSTSEC-2021-0006,2021-01-01T12:00:00Z,cache,krl,cache,pkg:cargo/cache,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['memory-corruption'],0.0.0-0,,{}
RUSTSEC-2022-0053,2022-08-24T12:00:00Z,mapr,rustsec,advisory-db,pkg:cargo/mapr,[],[],0.0.0-0,,"{'assembly-data': {'downloads': 264, 'github_url': 'https://github.com/Xiphoseer', 'version': '0.3.0'}, 'cess-sp-porep': {'downloads': 400, 'github_url': 'https://github.com/tehsunnliu', 'version': '0.1.2'}, 'assembly-fdb': {'downloads': 355, 'github_url': 'https://github.com/Xiphoseer', 'version': '0.1.0'}}"
